"ROUNDQUANT"	"XGENDER1"	"STYLE"	"COLOR"	"XSPORT_ACTIVITY1"	"XSIZE1"	"UPC"	"NIKEPO"	"XCOLORBAR"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"S"	"198726789436"	"6201944546"	"YELLOW"	"7500000QFY"	"30340C21184D17FFE8AC2004"	"HTTPS://QR.NIKE.COM/04EHJW5Y45VNT"	"3"	"YELLOW"	"767" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500000D0C004"	"HTTPS://QR.NIKE.COM/04NPH6C46AW97"	"4"	"RED"	"768" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500001AEF004"	"HTTPS://QR.NIKE.COM/04DPH9JXSCN6E"	"4"	"RED"	"769" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500010961004"	"HTTPS://QR.NIKE.COM/04P1SZYRATKF0"	"4"	"RED"	"770" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50002374E404"	"HTTPS://QR.NIKE.COM/04KC9YQG277XX"	"4"	"RED"	"771" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500029BAAC04"	"HTTPS://QR.NIKE.COM/04P0E17X2E04F"	"4"	"RED"	"772" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500067E92804"	"HTTPS://QR.NIKE.COM/04M3926DDAB8N"	"4"	"RED"	"773" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500092307C04"	"HTTPS://QR.NIKE.COM/044D4ED3992CE"	"4"	"RED"	"774" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50009A6B6404"	"HTTPS://QR.NIKE.COM/04TT1TV1QHWT9"	"4"	"RED"	"775" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5000BD566404"	"HTTPS://QR.NIKE.COM/04XG4A1PVKGNH"	"4"	"RED"	"776" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500120A71404"	"HTTPS://QR.NIKE.COM/04F8M535VSTG9"	"4"	"RED"	"777" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50012D5D5404"	"HTTPS://QR.NIKE.COM/04P3PDVVDCD3Z"	"4"	"RED"	"778" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5001544DA804"	"HTTPS://QR.NIKE.COM/045W5FNQ2Y14P"	"4"	"RED"	"779" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50016C6E5804"	"HTTPS://QR.NIKE.COM/04A9T87HE3E1C"	"4"	"RED"	"780" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50018C689804"	"HTTPS://QR.NIKE.COM/04CGA8J5FQANQ"	"4"	"RED"	"781" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500197DA3404"	"HTTPS://QR.NIKE.COM/049DQNFK9Z3XF"	"4"	"RED"	"782" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5001BDD04C04"	"HTTPS://QR.NIKE.COM/04A7J4MD409M5"	"4"	"RED"	"783" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5001D6A2A804"	"HTTPS://QR.NIKE.COM/04G50A2XRZVEC"	"4"	"RED"	"784" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5001DB8AC404"	"HTTPS://QR.NIKE.COM/04NA9FJ9Z7TJQ"	"4"	"RED"	"785" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50022E195C04"	"HTTPS://QR.NIKE.COM/04MTW66CMG7CX"	"4"	"RED"	"786" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50026B47C404"	"HTTPS://QR.NIKE.COM/04ZRAEWNK5Z9M"	"4"	"RED"	"787" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500297996004"	"HTTPS://QR.NIKE.COM/04KN323C94DP1"	"4"	"RED"	"788" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5002FC04B804"	"HTTPS://QR.NIKE.COM/046G1SQWFPBM3"	"4"	"RED"	"789" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50034F404804"	"HTTPS://QR.NIKE.COM/04803MYFRC5SZ"	"4"	"RED"	"790" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500380C7CC04"	"HTTPS://QR.NIKE.COM/04GYZQ7JWT320"	"4"	"RED"	"791" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5003A0C56404"	"HTTPS://QR.NIKE.COM/04DPF5PZGJPFP"	"4"	"RED"	"792" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5003E0F2F004"	"HTTPS://QR.NIKE.COM/04DRRSBCKKSKP"	"4"	"RED"	"793" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004391D2C04"	"HTTPS://QR.NIKE.COM/04RPPPSCEDPH7"	"4"	"RED"	"794" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004553FC804"	"HTTPS://QR.NIKE.COM/04RYMZ81ST4NE"	"4"	"RED"	"795" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50048198D004"	"HTTPS://QR.NIKE.COM/04QFE5J5TP0HA"	"4"	"RED"	"796" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004990F5804"	"HTTPS://QR.NIKE.COM/048PTKQ3TFJFC"	"4"	"RED"	"797" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004BD0C1404"	"HTTPS://QR.NIKE.COM/04RAF3A1J9082"	"4"	"RED"	"798" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004C7C11C04"	"HTTPS://QR.NIKE.COM/044FJG249BTM7"	"4"	"RED"	"799" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004DDB4C804"	"HTTPS://QR.NIKE.COM/04XT2JSA2E47X"	"4"	"RED"	"800" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5004FC946404"	"HTTPS://QR.NIKE.COM/0416CDBM68K7J"	"4"	"RED"	"801" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500518D0C804"	"HTTPS://QR.NIKE.COM/04SN5S1KJNMBF"	"4"	"RED"	"802" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500547026004"	"HTTPS://QR.NIKE.COM/04DA1R39Z13JV"	"4"	"RED"	"803" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500554D85004"	"HTTPS://QR.NIKE.COM/04FZJ59ASDKX7"	"4"	"RED"	"804" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500561CBF004"	"HTTPS://QR.NIKE.COM/0470X682W97EC"	"4"	"RED"	"805" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5005A982FC04"	"HTTPS://QR.NIKE.COM/040SSVABKB9DY"	"4"	"RED"	"806" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50060F698804"	"HTTPS://QR.NIKE.COM/04RA4V8F6854D"	"4"	"RED"	"807" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50064EC5DC04"	"HTTPS://QR.NIKE.COM/04EJGC3S6ASPM"	"4"	"RED"	"808" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500679A3D804"	"HTTPS://QR.NIKE.COM/04K9Q0WXDVXSR"	"4"	"RED"	"809" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50068DAB9804"	"HTTPS://QR.NIKE.COM/04KSZG5FPJN47"	"4"	"RED"	"810" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50069B02AC04"	"HTTPS://QR.NIKE.COM/04JRE5C44EZHD"	"4"	"RED"	"811" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5006AC47D804"	"HTTPS://QR.NIKE.COM/04RVZTDX4HJP4"	"4"	"RED"	"812" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5006C2022C04"	"HTTPS://QR.NIKE.COM/043GWTG1C294J"	"4"	"RED"	"813" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5006D27E4804"	"HTTPS://QR.NIKE.COM/04TQH44EWMTJR"	"4"	"RED"	"814" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5006F68F8804"	"HTTPS://QR.NIKE.COM/04SE577Q0G1HW"	"4"	"RED"	"815" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50071783E404"	"HTTPS://QR.NIKE.COM/0479N8B63S80R"	"4"	"RED"	"816" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500726583004"	"HTTPS://QR.NIKE.COM/04949CMTEW19R"	"4"	"RED"	"817" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500728FE4004"	"HTTPS://QR.NIKE.COM/04TYD0TW3X9ED"	"4"	"RED"	"818" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50072B1EF804"	"HTTPS://QR.NIKE.COM/04XTV2A19GGJ2"	"4"	"RED"	"819" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5007840FDC04"	"HTTPS://QR.NIKE.COM/04DH4CVK1WD48"	"4"	"RED"	"820" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5007B19A3004"	"HTTPS://QR.NIKE.COM/04145Y0FNQ5A8"	"4"	"RED"	"821" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5007BFC04804"	"HTTPS://QR.NIKE.COM/04AWTDWCXVX83"	"4"	"RED"	"822" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5007E5583404"	"HTTPS://QR.NIKE.COM/04KWFDAADYPBW"	"4"	"RED"	"823" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500810C51004"	"HTTPS://QR.NIKE.COM/04B7VMSMMPVTW"	"4"	"RED"	"824" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500812D27404"	"HTTPS://QR.NIKE.COM/049DPAXE4X70G"	"4"	"RED"	"825" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500849836C04"	"HTTPS://QR.NIKE.COM/04Q90RDDK2BQQ"	"4"	"RED"	"826" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50084A0CB404"	"HTTPS://QR.NIKE.COM/040GZD3YR0PN1"	"4"	"RED"	"827" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5008872EC404"	"HTTPS://QR.NIKE.COM/04Q0TDFCMFZQ5"	"4"	"RED"	"828" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50088A8DBC04"	"HTTPS://QR.NIKE.COM/04RKZBA5VR912"	"4"	"RED"	"829" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5008A14ED004"	"HTTPS://QR.NIKE.COM/040J6XS5SZ325"	"4"	"RED"	"830" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5008EB507404"	"HTTPS://QR.NIKE.COM/0492QAAS8PDT1"	"4"	"RED"	"831" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5009E0B95C04"	"HTTPS://QR.NIKE.COM/042XWAS174T7J"	"4"	"RED"	"832" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5009EAD5D404"	"HTTPS://QR.NIKE.COM/04FEWV5267Y8G"	"4"	"RED"	"833" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5009EF813C04"	"HTTPS://QR.NIKE.COM/04DPM0B3A5SFD"	"4"	"RED"	"834" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500A16F9C804"	"HTTPS://QR.NIKE.COM/04K0QZED7R636"	"4"	"RED"	"835" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500A1A7C9C04"	"HTTPS://QR.NIKE.COM/04CSESATB6C87"	"4"	"RED"	"836" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500A1F0A9C04"	"HTTPS://QR.NIKE.COM/044QWKVCFSGGZ"	"4"	"RED"	"837" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500A66BD7004"	"HTTPS://QR.NIKE.COM/04W12B7K07182"	"4"	"RED"	"838" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500A7880B404"	"HTTPS://QR.NIKE.COM/04ZN4SREY5MM2"	"4"	"RED"	"839" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500A89AB5C04"	"HTTPS://QR.NIKE.COM/04N21K6A1SAYV"	"4"	"RED"	"840" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500AE1770004"	"HTTPS://QR.NIKE.COM/04ZC2MED29NV5"	"4"	"RED"	"841" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500AF1CDFC04"	"HTTPS://QR.NIKE.COM/04CAJS10FKKS4"	"4"	"RED"	"842" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500B85D31C04"	"HTTPS://QR.NIKE.COM/04XSJM5V5N8AF"	"4"	"RED"	"843" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500B8B93B404"	"HTTPS://QR.NIKE.COM/04WB0W4NQEKT3"	"4"	"RED"	"844" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500C701F6404"	"HTTPS://QR.NIKE.COM/04SPNFZXY9M8X"	"4"	"RED"	"845" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500D2653F404"	"HTTPS://QR.NIKE.COM/04JC99WK9RMTB"	"4"	"RED"	"846" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500D26637C04"	"HTTPS://QR.NIKE.COM/04EFV5RKM3ARB"	"4"	"RED"	"847" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500D6A266004"	"HTTPS://QR.NIKE.COM/04GQES2A8WEPR"	"4"	"RED"	"848" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500D8C73D404"	"HTTPS://QR.NIKE.COM/04JEBZ1J5VGKW"	"4"	"RED"	"849" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500DAE54D004"	"HTTPS://QR.NIKE.COM/041BXQSC7CAGN"	"4"	"RED"	"850" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500DD65B1804"	"HTTPS://QR.NIKE.COM/04Y7SG14CYEDH"	"4"	"RED"	"851" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500DE5A62804"	"HTTPS://QR.NIKE.COM/04R2QE3WG65WB"	"4"	"RED"	"852" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500DF2FB0C04"	"HTTPS://QR.NIKE.COM/04ZTKAAS7HJCX"	"4"	"RED"	"853" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500E1DA82404"	"HTTPS://QR.NIKE.COM/04TGH534SNSVY"	"4"	"RED"	"854" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500E50EA5804"	"HTTPS://QR.NIKE.COM/04SV27BGA24V8"	"4"	"RED"	"855" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500E6EB54004"	"HTTPS://QR.NIKE.COM/04JKS2AJESRXZ"	"4"	"RED"	"856" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500EE5041004"	"HTTPS://QR.NIKE.COM/04X7SGMST74P9"	"4"	"RED"	"857" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500EF16C5C04"	"HTTPS://QR.NIKE.COM/046A2BEY4FNVX"	"4"	"RED"	"858" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500F41CCD404"	"HTTPS://QR.NIKE.COM/040MA4N9XEEGZ"	"4"	"RED"	"859" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500F78262004"	"HTTPS://QR.NIKE.COM/04M8FXFDJFA94"	"4"	"RED"	"860" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500FDBE33C04"	"HTTPS://QR.NIKE.COM/04XRMW1K9BP7W"	"4"	"RED"	"861" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500FE90A6404"	"HTTPS://QR.NIKE.COM/041ANR256027F"	"4"	"RED"	"862" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D500FF6745804"	"HTTPS://QR.NIKE.COM/042K4G06PNYTE"	"4"	"RED"	"863" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5010093AE804"	"HTTPS://QR.NIKE.COM/04NZAGE1JP0CM"	"4"	"RED"	"864" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50113B887C04"	"HTTPS://QR.NIKE.COM/04CJWCSPJC0CN"	"4"	"RED"	"865" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D501176169004"	"HTTPS://QR.NIKE.COM/0475MZE2S775M"	"4"	"RED"	"866" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5011B8020804"	"HTTPS://QR.NIKE.COM/046CKTPMTZQKT"	"4"	"RED"	"867" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5011C3A17404"	"HTTPS://QR.NIKE.COM/04Z1W9AGT0Y8M"	"4"	"RED"	"868" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5011C9154C04"	"HTTPS://QR.NIKE.COM/04W1EG50DKF6H"	"4"	"RED"	"869" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5011CA370C04"	"HTTPS://QR.NIKE.COM/042PRX3E9XGND"	"4"	"RED"	"870" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5011EE2ED804"	"HTTPS://QR.NIKE.COM/04S3A7M47S82Z"	"4"	"RED"	"871" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5012371DEC04"	"HTTPS://QR.NIKE.COM/04PVCE9WAP6JF"	"4"	"RED"	"872" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D501240516004"	"HTTPS://QR.NIKE.COM/04Y8GY5S3SJHK"	"4"	"RED"	"873" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D501241B8D404"	"HTTPS://QR.NIKE.COM/04KA1QNF4AW51"	"4"	"RED"	"874" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5012CB3B7C04"	"HTTPS://QR.NIKE.COM/049XVZJ013PK0"	"4"	"RED"	"875" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5012F0C82004"	"HTTPS://QR.NIKE.COM/04AV9V49D9W60"	"4"	"RED"	"876" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50134D7EE404"	"HTTPS://QR.NIKE.COM/04ABGPVK96TMN"	"4"	"RED"	"877" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D50136983F004"	"HTTPS://QR.NIKE.COM/04CM0TC734KS9"	"4"	"RED"	"878" 
"1"	"MENS"	"IO0578"	"010"	"SPTCAS"	"L"	"198726791682"	"6201944546"	"RED"	"7500000QFY"	"30340C21184D5013728A7004"	"HTTPS://QR.NIKE.COM/04XWQX8Y4908J"	"4"	"RED"	"879" 
