"ROUNDQUANT"	"STYLE"	"COLOR"	"XSPORT_ACTIVITY1"	"XSIZE1"	"XSIZE2"	"UPC"	"XGENDER1"	"XGENDER2"	"FACTORYCOD"	"COUNTRYCODE"	"XCOLORBAR"	"NIKEPO"	"XSPORT_ACTIVITY2"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345A719241404"	"HTTPS://QR.NIKE.COM/04YCDXSF241KD"	"4"	"YELLOW"	"167" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345B70598C804"	"HTTPS://QR.NIKE.COM/04YENQ5H9C81X"	"4"	"YELLOW"	"168" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345B25F178004"	"HTTPS://QR.NIKE.COM/044G29XXNE4HV"	"4"	"YELLOW"	"169" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33458A8D737C04"	"HTTPS://QR.NIKE.COM/04JR6V2M7NQ2K"	"4"	"YELLOW"	"170" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345866CF4C404"	"HTTPS://QR.NIKE.COM/0441YG1QFPDGT"	"4"	"YELLOW"	"171" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345AC6A9A4C04"	"HTTPS://QR.NIKE.COM/04Q2F2MH6S739"	"4"	"YELLOW"	"172" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345BC8A8B8C04"	"HTTPS://QR.NIKE.COM/049E197CPNG00"	"4"	"YELLOW"	"173" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33459BFF31C404"	"HTTPS://QR.NIKE.COM/044NNP24PHW2Z"	"4"	"YELLOW"	"174" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C334599C65C5C04"	"HTTPS://QR.NIKE.COM/04CX9K70JAJ6V"	"4"	"YELLOW"	"175" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345B3B95CB804"	"HTTPS://QR.NIKE.COM/04AVSY8CWRPG5"	"4"	"YELLOW"	"176" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345AA67AFCC04"	"HTTPS://QR.NIKE.COM/04WKC4C7GQ2NJ"	"4"	"YELLOW"	"177" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345A8D8D5D404"	"HTTPS://QR.NIKE.COM/0416TXVNC125M"	"4"	"YELLOW"	"178" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33459F1AAEA004"	"HTTPS://QR.NIKE.COM/04NF12BWG7RXF"	"4"	"YELLOW"	"179" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345AB9C884404"	"HTTPS://QR.NIKE.COM/04ZBXJHYFDE1W"	"4"	"YELLOW"	"180" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33459BB82E4004"	"HTTPS://QR.NIKE.COM/0497J3GKAV6GX"	"4"	"YELLOW"	"181" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345963B234004"	"HTTPS://QR.NIKE.COM/045Z6F5XHEXAY"	"4"	"YELLOW"	"182" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345BB39577C04"	"HTTPS://QR.NIKE.COM/045QT398BZFCG"	"4"	"YELLOW"	"183" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345A8518D1004"	"HTTPS://QR.NIKE.COM/04PDBPHJYCF72"	"4"	"YELLOW"	"184" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345821E07B004"	"HTTPS://QR.NIKE.COM/04E1D7G4WSGDS"	"4"	"YELLOW"	"185" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33459F21DD3404"	"HTTPS://QR.NIKE.COM/04K7X0XQZ1TGR"	"4"	"YELLOW"	"186" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345A66D805404"	"HTTPS://QR.NIKE.COM/04FN7H3Q9H185"	"4"	"YELLOW"	"187" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345B0302A7004"	"HTTPS://QR.NIKE.COM/04DM0Y1DEVVXX"	"4"	"YELLOW"	"188" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345ACBB7D4804"	"HTTPS://QR.NIKE.COM/04BXG1WPN6CT4"	"4"	"YELLOW"	"189" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345B6AAA1F404"	"HTTPS://QR.NIKE.COM/04NSKX7BJDP1G"	"4"	"YELLOW"	"190" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345A16B754C04"	"HTTPS://QR.NIKE.COM/043E7W1JAGF37"	"4"	"YELLOW"	"191" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3345AC3EB19004"	"HTTPS://QR.NIKE.COM/04W85RX21W2M3"	"4"	"YELLOW"	"192" 
"1"	"HJ0584"	"010"	"SPTCAS"	"S"	"P"	"197859525027"	"MENS"	"HOMME"	"SHK"	"03566"	"YELLOW"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C334588E768EC04"	"HTTPS://QR.NIKE.COM/04E9MJR046TF5"	"4"	"YELLOW"	"193" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33888520221C04"	"HTTPS://QR.NIKE.COM/04PYWF5AQW9BM"	"5"	"GREEN"	"194" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A7420D4C04"	"HTTPS://QR.NIKE.COM/0411K667RFPNH"	"5"	"GREEN"	"195" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388ADD6FA3C04"	"HTTPS://QR.NIKE.COM/04S9AVK2DFEN4"	"5"	"GREEN"	"196" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388BF1D695404"	"HTTPS://QR.NIKE.COM/04ZW5YFESZJGG"	"5"	"GREEN"	"197" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A7D1B92404"	"HTTPS://QR.NIKE.COM/049VQMXR7Y9RH"	"5"	"GREEN"	"198" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A7868BCC04"	"HTTPS://QR.NIKE.COM/046KENERS2F82"	"5"	"GREEN"	"199" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33889598110C04"	"HTTPS://QR.NIKE.COM/04BFR46QBRK9H"	"5"	"GREEN"	"200" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33888888B3C004"	"HTTPS://QR.NIKE.COM/04FJSV9P5K666"	"5"	"GREEN"	"201" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388898B945004"	"HTTPS://QR.NIKE.COM/046P85MM6X9G8"	"5"	"GREEN"	"202" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A565230804"	"HTTPS://QR.NIKE.COM/04X6Y76CHMZG1"	"5"	"GREEN"	"203" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C338884D89FE404"	"HTTPS://QR.NIKE.COM/04FFR5Q2WTF4M"	"5"	"GREEN"	"204" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33889BFC674404"	"HTTPS://QR.NIKE.COM/045DTT0GKDHY6"	"5"	"GREEN"	"205" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C338892A8ECB804"	"HTTPS://QR.NIKE.COM/049476HK3386H"	"5"	"GREEN"	"206" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A6B606F804"	"HTTPS://QR.NIKE.COM/04T7NFQ9MRZ1J"	"5"	"GREEN"	"207" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33889008C7C404"	"HTTPS://QR.NIKE.COM/049FG3Z7TQ0K2"	"5"	"GREEN"	"208" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A4C3C88C04"	"HTTPS://QR.NIKE.COM/04ZYPESJCGW30"	"5"	"GREEN"	"209" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C338894B3B7AC04"	"HTTPS://QR.NIKE.COM/040MGRHVEKPPB"	"5"	"GREEN"	"210" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A3CEC23804"	"HTTPS://QR.NIKE.COM/04CPWGME8Z8V2"	"5"	"GREEN"	"211" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C338889DED76804"	"HTTPS://QR.NIKE.COM/04MRREZTY9K3P"	"5"	"GREEN"	"212" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388881F903404"	"HTTPS://QR.NIKE.COM/045JTSR5E0EHC"	"5"	"GREEN"	"213" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388BA2002C404"	"HTTPS://QR.NIKE.COM/043F403YTPM0V"	"5"	"GREEN"	"214" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C338884A0B85C04"	"HTTPS://QR.NIKE.COM/04X5Q7068NQ74"	"5"	"GREEN"	"215" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33888681C11004"	"HTTPS://QR.NIKE.COM/04PNFKHP2F1Y3"	"5"	"GREEN"	"216" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388A625372C04"	"HTTPS://QR.NIKE.COM/04KX10XCKMMG0"	"5"	"GREEN"	"217" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C338885EBF30004"	"HTTPS://QR.NIKE.COM/048386PQWKPZ3"	"5"	"GREEN"	"218" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C3388B0EE3C7004"	"HTTPS://QR.NIKE.COM/04RQPX6YGBSS2"	"5"	"GREEN"	"219" 
"1"	"HJ0584"	"010"	"SPTCAS"	"XL"	"TG"	"197859527700"	"MENS"	"HOMME"	"SHK"	"03566"	"GREEN"	"4510752875"	"SPT LSR"	"7500000QA4"	"30340C138C33888B24C2F004"	"HTTPS://QR.NIKE.COM/048F0P4P9YNQ3"	"5"	"GREEN"	"220" 
