"ROUNDQUANT"	"XGENDER1"	"STYLE"	"COLOR"	"XRETAIL"	"XSIZE1"	"XSPORT_ACTIVITY1"	"UPC"	"XCOLORBAR"	"NIKEPO"	"ORDERNO"	"RFID"	"qrcode"	"OrderLineNo"	"__xcolorbar"	"rowno"
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F8F3348C04"	"HTTPS://QR.NIKE.COM/0462WBR0HJVGM"	"3"	"RED"	"2178" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F900D4A404"	"HTTPS://QR.NIKE.COM/044VNQZ0J4EWQ"	"3"	"RED"	"2179" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F901B80404"	"HTTPS://QR.NIKE.COM/04GEA7AJKCEPV"	"3"	"RED"	"2180" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F909AF7004"	"HTTPS://QR.NIKE.COM/043EW1A2FB2PA"	"3"	"RED"	"2181" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F91A3FA004"	"HTTPS://QR.NIKE.COM/043XGQ5PQK2TZ"	"3"	"RED"	"2182" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9222C8C04"	"HTTPS://QR.NIKE.COM/0430NTB3A2AS5"	"3"	"RED"	"2183" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F928F9D404"	"HTTPS://QR.NIKE.COM/04B1EHFYY1VFF"	"3"	"RED"	"2184" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F950860C04"	"HTTPS://QR.NIKE.COM/04VNDA0FX0FMH"	"3"	"RED"	"2185" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F95F2A3C04"	"HTTPS://QR.NIKE.COM/04QWTWH1BGVR6"	"3"	"RED"	"2186" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F97449F004"	"HTTPS://QR.NIKE.COM/041CB0SC15ZYT"	"3"	"RED"	"2187" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9808D5404"	"HTTPS://QR.NIKE.COM/042ZV07A4V926"	"3"	"RED"	"2188" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9974BB404"	"HTTPS://QR.NIKE.COM/047M67ZR6KGHD"	"3"	"RED"	"2189" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9A7454004"	"HTTPS://QR.NIKE.COM/04GBJFZKA6QFV"	"3"	"RED"	"2190" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9A7DF8004"	"HTTPS://QR.NIKE.COM/04AQJBTN179TP"	"3"	"RED"	"2191" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9CDC6E004"	"HTTPS://QR.NIKE.COM/04WASS4PFPVX3"	"3"	"RED"	"2192" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9D2BD0C04"	"HTTPS://QR.NIKE.COM/046F5861HYDFK"	"3"	"RED"	"2193" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9D6965404"	"HTTPS://QR.NIKE.COM/0465B81NGDQRB"	"3"	"RED"	"2194" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9F3884404"	"HTTPS://QR.NIKE.COM/048G9RDE0BJZ5"	"3"	"RED"	"2195" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30F9F3CE0C04"	"HTTPS://QR.NIKE.COM/046FB7C2ZVG01"	"3"	"RED"	"2196" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA27822C04"	"HTTPS://QR.NIKE.COM/04CR3EJW37Y30"	"3"	"RED"	"2197" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA3297D004"	"HTTPS://QR.NIKE.COM/04SRH4P5FMCFY"	"3"	"RED"	"2198" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA508B9804"	"HTTPS://QR.NIKE.COM/04AKFG4QKD5Q0"	"3"	"RED"	"2199" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA52894804"	"HTTPS://QR.NIKE.COM/04SRTGT8K4Y8E"	"3"	"RED"	"2200" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA5339CC04"	"HTTPS://QR.NIKE.COM/0450XE28QEJR3"	"3"	"RED"	"2201" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA5D03BC04"	"HTTPS://QR.NIKE.COM/04MDCWCXME68X"	"3"	"RED"	"2202" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA67BF5C04"	"HTTPS://QR.NIKE.COM/04C764KZYAABZ"	"3"	"RED"	"2203" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA7933C404"	"HTTPS://QR.NIKE.COM/04696ZHE73SR4"	"3"	"RED"	"2204" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA7DBE5004"	"HTTPS://QR.NIKE.COM/044GWQ6NFRBJY"	"3"	"RED"	"2205" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA81401804"	"HTTPS://QR.NIKE.COM/04N6JMDWDD7DH"	"3"	"RED"	"2206" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA81EB2004"	"HTTPS://QR.NIKE.COM/04T3ZGKYANSVM"	"3"	"RED"	"2207" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA88154004"	"HTTPS://QR.NIKE.COM/045MHAR0590P2"	"3"	"RED"	"2208" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FA88F8E404"	"HTTPS://QR.NIKE.COM/04XYZ21CA2Y8P"	"3"	"RED"	"2209" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FAAD8E0804"	"HTTPS://QR.NIKE.COM/04RDG30NEACE8"	"3"	"RED"	"2210" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FAD0D73004"	"HTTPS://QR.NIKE.COM/04NRXS0YMQT3A"	"3"	"RED"	"2211" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FADB2C7804"	"HTTPS://QR.NIKE.COM/049BV0KSMVSJP"	"3"	"RED"	"2212" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FAE7FC3804"	"HTTPS://QR.NIKE.COM/04YC5W53N1W6C"	"3"	"RED"	"2213" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB008EC804"	"HTTPS://QR.NIKE.COM/04TSPJGW2M6HV"	"3"	"RED"	"2214" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB0F776C04"	"HTTPS://QR.NIKE.COM/04FKHQB06R65P"	"3"	"RED"	"2215" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB2DDAFC04"	"HTTPS://QR.NIKE.COM/046SEV9S3BNC4"	"3"	"RED"	"2216" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB30AC7404"	"HTTPS://QR.NIKE.COM/045ZES6GXYE7K"	"3"	"RED"	"2217" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB5934DC04"	"HTTPS://QR.NIKE.COM/044N20JF5K3M1"	"3"	"RED"	"2218" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB6AFDD004"	"HTTPS://QR.NIKE.COM/04W8658JQS79P"	"3"	"RED"	"2219" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB6C3A1804"	"HTTPS://QR.NIKE.COM/04WS6Z5NCGPNY"	"3"	"RED"	"2220" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB7FF4D804"	"HTTPS://QR.NIKE.COM/04FG6HKAAAK9S"	"3"	"RED"	"2221" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FB996D4404"	"HTTPS://QR.NIKE.COM/0422PPT63SNS7"	"3"	"RED"	"2222" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FBAAB0F004"	"HTTPS://QR.NIKE.COM/04A96XTZV2T5W"	"3"	"RED"	"2223" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FBAD4BC004"	"HTTPS://QR.NIKE.COM/04FV57QBPMCNT"	"3"	"RED"	"2224" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FBC6374804"	"HTTPS://QR.NIKE.COM/04W2YEPJ5Q0PT"	"3"	"RED"	"2225" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FBCDF2DC04"	"HTTPS://QR.NIKE.COM/04B6RD760NJPV"	"3"	"RED"	"2226" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC01C1A404"	"HTTPS://QR.NIKE.COM/04Y6GZS4C58X5"	"3"	"RED"	"2227" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC12780404"	"HTTPS://QR.NIKE.COM/04Y2JY76GXYEP"	"3"	"RED"	"2228" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC154DF804"	"HTTPS://QR.NIKE.COM/04HDDVPKF12GC"	"3"	"RED"	"2229" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC1845D804"	"HTTPS://QR.NIKE.COM/04N9BZ92C62V6"	"3"	"RED"	"2230" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC32891804"	"HTTPS://QR.NIKE.COM/048N0K1XJMPZ4"	"3"	"RED"	"2231" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC332E2C04"	"HTTPS://QR.NIKE.COM/04YAQ434BQH2X"	"3"	"RED"	"2232" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC44A31404"	"HTTPS://QR.NIKE.COM/04HY0EVBNYZ45"	"3"	"RED"	"2233" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC47671004"	"HTTPS://QR.NIKE.COM/04MWYEFXD2VYN"	"3"	"RED"	"2234" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC4D02C404"	"HTTPS://QR.NIKE.COM/047K6Q61RZKB9"	"3"	"RED"	"2235" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC5A976804"	"HTTPS://QR.NIKE.COM/04H3WV876ZQ9F"	"3"	"RED"	"2236" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC62015C04"	"HTTPS://QR.NIKE.COM/04FYCB9XRNAES"	"3"	"RED"	"2237" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC78CB3804"	"HTTPS://QR.NIKE.COM/04CNREDW5GCEE"	"3"	"RED"	"2238" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FC7ED18804"	"HTTPS://QR.NIKE.COM/04KTXF6DARBF4"	"3"	"RED"	"2239" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FCB6ACA404"	"HTTPS://QR.NIKE.COM/041D36SMGX4AX"	"3"	"RED"	"2240" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FCD56E4804"	"HTTPS://QR.NIKE.COM/04GMNTTZ2SK3Z"	"3"	"RED"	"2241" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FCD5A1FC04"	"HTTPS://QR.NIKE.COM/04S2997V82D4S"	"3"	"RED"	"2242" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD010F1004"	"HTTPS://QR.NIKE.COM/047R8K91NVW03"	"3"	"RED"	"2243" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD090A3C04"	"HTTPS://QR.NIKE.COM/04D3FS2BT6575"	"3"	"RED"	"2244" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD22150404"	"HTTPS://QR.NIKE.COM/04VTD7C1D192W"	"3"	"RED"	"2245" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD249B4C04"	"HTTPS://QR.NIKE.COM/04CXNE2JDZC79"	"3"	"RED"	"2246" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD26E06404"	"HTTPS://QR.NIKE.COM/04NFRZ44PD7QZ"	"3"	"RED"	"2247" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD39E1E004"	"HTTPS://QR.NIKE.COM/04RDE4468EGGN"	"3"	"RED"	"2248" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD46AE1004"	"HTTPS://QR.NIKE.COM/04JDR4ZPVTR8N"	"3"	"RED"	"2249" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD556B0004"	"HTTPS://QR.NIKE.COM/045F157QSZEM9"	"3"	"RED"	"2250" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD5CD45404"	"HTTPS://QR.NIKE.COM/045H9D6JFYRM3"	"3"	"RED"	"2251" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD654C9004"	"HTTPS://QR.NIKE.COM/046GNXD9PJESZ"	"3"	"RED"	"2252" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD7564B004"	"HTTPS://QR.NIKE.COM/04PHVDC9AF6R8"	"3"	"RED"	"2253" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD7B745404"	"HTTPS://QR.NIKE.COM/045B0F7N4WP3Y"	"3"	"RED"	"2254" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD9411B804"	"HTTPS://QR.NIKE.COM/04PHXMAGRMFWS"	"3"	"RED"	"2255" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FD9F43E004"	"HTTPS://QR.NIKE.COM/040M9BEFJD6VC"	"3"	"RED"	"2256" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FDBC966C04"	"HTTPS://QR.NIKE.COM/04XHFRX5G4C4H"	"3"	"RED"	"2257" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FDCA969804"	"HTTPS://QR.NIKE.COM/04HMCMY0S242F"	"3"	"RED"	"2258" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FDD5442404"	"HTTPS://QR.NIKE.COM/049QD84AB69YP"	"3"	"RED"	"2259" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FDDA799004"	"HTTPS://QR.NIKE.COM/043A5NA8HVBKW"	"3"	"RED"	"2260" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FDDB157004"	"HTTPS://QR.NIKE.COM/04H1C6NHJKBRT"	"3"	"RED"	"2261" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE0C094804"	"HTTPS://QR.NIKE.COM/04EJ1WAB213QP"	"3"	"RED"	"2262" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE22601404"	"HTTPS://QR.NIKE.COM/040FT86S3565C"	"3"	"RED"	"2263" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE336B7804"	"HTTPS://QR.NIKE.COM/04R12E5JJ9J37"	"3"	"RED"	"2264" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE3C82E404"	"HTTPS://QR.NIKE.COM/042B0EE7761NV"	"3"	"RED"	"2265" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE50953C04"	"HTTPS://QR.NIKE.COM/047CFSE0E0X1P"	"3"	"RED"	"2266" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE5FCDD004"	"HTTPS://QR.NIKE.COM/04R582MJHEB6H"	"3"	"RED"	"2267" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE75594C04"	"HTTPS://QR.NIKE.COM/04N0KK8FS8SNG"	"3"	"RED"	"2268" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE7A211804"	"HTTPS://QR.NIKE.COM/041HXADQ61FRQ"	"3"	"RED"	"2269" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE94B34C04"	"HTTPS://QR.NIKE.COM/043JBR1E9R2BK"	"3"	"RED"	"2270" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FE976D3004"	"HTTPS://QR.NIKE.COM/049F5VJS4Q76K"	"3"	"RED"	"2271" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FEA3774804"	"HTTPS://QR.NIKE.COM/0477KKSE8J2CQ"	"3"	"RED"	"2272" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FEAC1EBC04"	"HTTPS://QR.NIKE.COM/048ZQNX8MTY1C"	"3"	"RED"	"2273" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FEE2D2AC04"	"HTTPS://QR.NIKE.COM/047R5RCHA6M26"	"3"	"RED"	"2274" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FEE40CF404"	"HTTPS://QR.NIKE.COM/04P3YPNR9RYS9"	"3"	"RED"	"2275" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FEF7022C04"	"HTTPS://QR.NIKE.COM/04HE1A3GZGM1B"	"3"	"RED"	"2276" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FF259AF404"	"HTTPS://QR.NIKE.COM/04SJT3Y8G424D"	"3"	"RED"	"2277" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FF2D0EEC04"	"HTTPS://QR.NIKE.COM/04AF89NAQ8D43"	"3"	"RED"	"2278" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FF30666404"	"HTTPS://QR.NIKE.COM/04J8Q5FN6PDJ8"	"3"	"RED"	"2279" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FF4087A804"	"HTTPS://QR.NIKE.COM/0473CFHZVVFME"	"3"	"RED"	"2280" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FF4942D804"	"HTTPS://QR.NIKE.COM/04D8S49NDQ4NB"	"3"	"RED"	"2281" 
"1"	"MENS"	"II3143"	"072"	"$85.00"	"L"	"SPTCAS"	"198726790432"	"RED"	"6201951168"	"7500000QD6"	"30340C21184D30FF61039004"	"HTTPS://QR.NIKE.COM/046KYPTGG8ZYQ"	"3"	"RED"	"2282" 
